uid,reg_date,device,gender,country,age
77842663,2018-03-18T00:00:00Z,and,F,BRA,16
28376091,2018-01-24T00:00:00Z,iOS,F,BRA,17
92286561,2017-11-14T00:00:00Z,iOS,F,BRA,16
56687859,2017-03-28T00:00:00Z,iOS,F,FRA,28
12642737,2018-02-15T00:00:00Z,iOS,M,USA,20
28239011,2017-06-11T00:00:00Z,and,M,BRA,42
25417197,2017-09-13T00:00:00Z,and,M,CAN,20
36405215,2017-08-23T00:00:00Z,and,F,DEU,25
64466999,2018-02-07T00:00:00Z,and,F,USA,15
53674223,2018-01-29T00:00:00Z,and,M,TUR,28
67158480,2017-05-18T00:00:00Z,iOS,F,USA,25
66308381,2017-05-14T00:00:00Z,and,F,BRA,20
36104017,2015-08-20T00:00:00Z,and,F,USA,23
81781183,2017-06-06T00:00:00Z,and,M,BRA,31
69237628,2016-05-30T00:00:00Z,iOS,F,FRA,16
14283395,2015-09-03T00:00:00Z,and,M,DEU,29
42233261,2017-06-24T00:00:00Z,and,F,DEU,61
89444899,2018-03-14T00:00:00Z,and,F,USA,26
73660053,2017-09-01T00:00:00Z,iOS,F,CAN,19
52476184,2017-12-15T00:00:00Z,iOS,F,BRA,19
93326059,2016-12-04T00:00:00Z,and,M,USA,41
44913299,2017-08-19T00:00:00Z,and,F,FRA,21
71241847,2015-10-29T00:00:00Z,iOS,F,DEU,15
83267844,2016-03-14T00:00:00Z,and,F,USA,18
12237480,2018-03-15T00:00:00Z,iOS,M,USA,16
84397857,2018-01-27T00:00:00Z,and,F,USA,17
25477677,2018-03-16T00:00:00Z,iOS,M,USA,19
83529959,2018-01-26T00:00:00Z,and,M,USA,19
98875294,2017-11-11T00:00:00Z,iOS,F,FRA,16
99934344,2017-12-23T00:00:00Z,and,F,BRA,28
40260401,2017-07-28T00:00:00Z,iOS,M,FRA,17
72557992,2016-05-07T00:00:00Z,and,M,TUR,49
83957693,2018-01-04T00:00:00Z,and,F,TUR,30
66527522,2017-10-10T00:00:00Z,and,F,BRA,19
99221148,2017-09-03T00:00:00Z,and,F,USA,18
90487236,2018-02-21T00:00:00Z,and,F,USA,23
86556330,2018-03-04T00:00:00Z,and,F,USA,28
77910519,2017-07-21T00:00:00Z,and,F,BRA,29
86985042,2017-05-02T00:00:00Z,and,M,USA,34
77005791,2018-03-03T00:00:00Z,and,F,USA,22
90181049,2018-03-02T00:00:00Z,and,F,USA,22
63742217,2018-01-16T00:00:00Z,iOS,F,FRA,17
68844904,2016-10-21T00:00:00Z,and,F,USA,54
24140526,2017-06-08T00:00:00Z,and,F,USA,18
31379921,2016-10-08T00:00:00Z,iOS,F,USA,34
77425668,2018-03-07T00:00:00Z,and,F,USA,32
31300075,2016-11-25T00:00:00Z,and,M,BRA,29
31545368,2016-07-17T00:00:00Z,and,F,BRA,19
15108185,2017-06-05T00:00:00Z,iOS,M,DEU,28
95585491,2017-08-11T00:00:00Z,iOS,F,TUR,17
62277131,2017-01-26T00:00:00Z,and,F,USA,22
62097636,2018-03-08T00:00:00Z,and,F,CAN,23
90099924,2017-12-09T00:00:00Z,iOS,F,USA,17
28718244,2016-05-09T00:00:00Z,iOS,M,FRA,24
18089649,2016-12-19T00:00:00Z,and,F,USA,42
38275170,2017-02-25T00:00:00Z,iOS,F,USA,24
30580782,2016-10-15T00:00:00Z,and,F,BRA,26
93088362,2017-01-16T00:00:00Z,iOS,F,DEU,20
29689616,2018-02-02T00:00:00Z,and,M,DEU,18
13516426,2017-10-03T00:00:00Z,iOS,F,TUR,19
92099063,2018-03-18T00:00:00Z,and,M,TUR,39
34286167,2016-05-05T00:00:00Z,iOS,F,FRA,24
99382112,2018-02-09T00:00:00Z,and,F,BRA,25
72833980,2018-03-11T00:00:00Z,and,F,BRA,15
50989849,2017-02-27T00:00:00Z,and,M,USA,17
31823371,2016-05-25T00:00:00Z,iOS,F,USA,19
59186012,2017-12-18T00:00:00Z,iOS,F,BRA,17
78092336,2015-05-20T00:00:00Z,and,F,BRA,16
32128829,2016-08-11T00:00:00Z,and,F,BRA,31
45451874,2018-01-04T00:00:00Z,and,F,CAN,46
97558109,2017-12-31T00:00:00Z,and,F,USA,15
22217113,2018-01-13T00:00:00Z,iOS,F,FRA,24
41045336,2017-10-17T00:00:00Z,and,M,TUR,18
79595704,2017-12-24T00:00:00Z,iOS,M,USA,18
77364889,2017-03-01T00:00:00Z,iOS,M,USA,25
20349424,2017-04-27T00:00:00Z,and,M,TUR,19
13005494,2015-09-21T00:00:00Z,iOS,M,CAN,22
27459699,2015-11-23T00:00:00Z,iOS,F,USA,39
74106810,2018-02-17T00:00:00Z,iOS,M,TUR,26
81366794,2016-08-22T00:00:00Z,and,F,USA,39
71322177,2016-04-10T00:00:00Z,iOS,F,TUR,33
73451910,2018-01-19T00:00:00Z,and,F,USA,39
29172968,2017-01-29T00:00:00Z,and,F,BRA,30
13858108,2016-05-06T00:00:00Z,and,F,TUR,17
44486603,2017-01-30T00:00:00Z,and,F,CAN,22
49634104,2018-02-26T00:00:00Z,and,M,DEU,18
86841326,2018-02-26T00:00:00Z,and,F,DEU,72
26743843,2015-11-06T00:00:00Z,iOS,F,USA,20
54244351,2017-12-09T00:00:00Z,iOS,F,BRA,17
28191749,2018-01-28T00:00:00Z,and,M,DEU,28
25586861,2017-03-20T00:00:00Z,iOS,F,BRA,15
93838937,2017-10-21T00:00:00Z,iOS,M,USA,17
41603681,2018-01-07T00:00:00Z,iOS,M,USA,21
90167124,2017-03-15T00:00:00Z,iOS,F,BRA,34
92270423,2018-01-25T00:00:00Z,and,M,USA,42
38488899,2017-11-17T00:00:00Z,and,F,USA,19
82291374,2018-03-10T00:00:00Z,iOS,M,DEU,27
51505100,2017-12-10T00:00:00Z,iOS,F,USA,16
24027127,2018-02-21T00:00:00Z,and,M,USA,34
27707337,2017-11-09T00:00:00Z,and,F,DEU,28
85023520,2016-12-06T00:00:00Z,and,F,USA,22
73538625,2018-02-26T00:00:00Z,iOS,F,CAN,17
56637414,2016-06-19T00:00:00Z,and,M,USA,15
29550215,2017-08-06T00:00:00Z,and,M,DEU,20
34206549,2017-09-15T00:00:00Z,and,F,FRA,15
19760811,2017-02-24T00:00:00Z,and,F,DEU,37
44958087,2018-02-09T00:00:00Z,iOS,M,FRA,22
58810597,2018-01-27T00:00:00Z,and,M,CAN,18
68897421,2017-01-12T00:00:00Z,and,M,BRA,38
15267680,2018-03-14T00:00:00Z,iOS,F,BRA,23
60257149,2017-11-18T00:00:00Z,and,M,DEU,20
49161658,2017-04-03T00:00:00Z,and,F,BRA,34
73306006,2017-11-14T00:00:00Z,iOS,M,BRA,25
37353609,2017-06-05T00:00:00Z,and,M,USA,33
29559757,2018-03-03T00:00:00Z,and,F,BRA,18
26598444,2016-07-10T00:00:00Z,iOS,F,USA,16
43398703,2017-07-27T00:00:00Z,and,F,BRA,16
27449174,2017-08-19T00:00:00Z,and,M,BRA,22
34495675,2015-11-23T00:00:00Z,iOS,F,TUR,41
11160187,2018-02-28T00:00:00Z,and,M,FRA,26
90548236,2016-08-04T00:00:00Z,iOS,M,USA,28
12512467,2016-10-23T00:00:00Z,iOS,M,BRA,34
16484174,2016-08-23T00:00:00Z,and,F,USA,19
94667497,2017-09-29T00:00:00Z,and,F,TUR,19
89176337,2016-10-16T00:00:00Z,iOS,M,BRA,27
64274271,2017-03-14T00:00:00Z,iOS,F,USA,25
51018176,2016-05-04T00:00:00Z,iOS,F,FRA,25
96504427,2017-09-09T00:00:00Z,iOS,F,TUR,15
94755634,2016-10-22T00:00:00Z,iOS,F,USA,21
66776308,2017-09-22T00:00:00Z,and,M,FRA,26
71827348,2018-02-06T00:00:00Z,iOS,F,USA,37
51734557,2017-02-24T00:00:00Z,and,M,CAN,26
47183962,2016-10-21T00:00:00Z,iOS,F,DEU,17
61543813,2018-02-23T00:00:00Z,and,F,USA,24
32970613,2017-05-23T00:00:00Z,iOS,F,USA,29
46539892,2017-09-02T00:00:00Z,and,F,TUR,48
89284225,2018-02-28T00:00:00Z,iOS,M,USA,17
19755648,2016-06-30T00:00:00Z,iOS,F,TUR,26
90576135,2016-07-15T00:00:00Z,and,M,DEU,21
47651548,2016-10-28T00:00:00Z,and,F,BRA,18
66028246,2016-12-25T00:00:00Z,and,M,FRA,24
77997469,2017-09-25T00:00:00Z,and,F,USA,24
63362348,2017-10-15T00:00:00Z,iOS,F,FRA,21
67301960,2018-01-09T00:00:00Z,and,F,TUR,28
16664759,2018-03-08T00:00:00Z,and,F,BRA,40
63235804,2017-07-19T00:00:00Z,and,M,USA,18
52628676,2017-05-07T00:00:00Z,iOS,M,USA,19
35720107,2017-05-26T00:00:00Z,iOS,F,TUR,29
93416654,2016-06-12T00:00:00Z,iOS,M,USA,26
98504259,2017-08-14T00:00:00Z,and,M,TUR,29
89811263,2017-11-13T00:00:00Z,iOS,F,FRA,17
39791830,2017-11-26T00:00:00Z,iOS,F,USA,20
37288850,2017-03-30T00:00:00Z,iOS,M,BRA,16
81659476,2017-03-07T00:00:00Z,and,F,BRA,15
17821618,2015-09-02T00:00:00Z,and,F,USA,17
45599623,2017-03-22T00:00:00Z,and,M,USA,24
12081749,2016-09-09T00:00:00Z,and,M,TUR,25
87523224,2017-09-29T00:00:00Z,and,M,USA,20
98356578,2017-06-25T00:00:00Z,iOS,M,FRA,20
90117105,2016-08-18T00:00:00Z,iOS,F,BRA,16
56037180,2018-02-17T00:00:00Z,and,M,USA,16
98362223,2017-01-09T00:00:00Z,and,F,BRA,38
81220650,2017-11-23T00:00:00Z,iOS,M,USA,19
80221359,2017-04-29T00:00:00Z,and,M,BRA,17
40951509,2018-02-23T00:00:00Z,and,M,USA,27
35512653,2018-01-18T00:00:00Z,and,M,USA,20
33941435,2018-02-12T00:00:00Z,and,F,USA,28
62364893,2018-01-30T00:00:00Z,and,F,USA,36
57265775,2017-07-21T00:00:00Z,iOS,F,BRA,22
63450126,2017-03-30T00:00:00Z,and,M,USA,19
15586642,2017-09-27T00:00:00Z,and,F,USA,52
32532282,2016-12-20T00:00:00Z,iOS,F,BRA,18
39454480,2017-06-18T00:00:00Z,iOS,M,TUR,31
48694786,2016-05-08T00:00:00Z,and,M,USA,26
33085843,2017-08-07T00:00:00Z,and,F,USA,16
52172947,2017-07-20T00:00:00Z,iOS,M,BRA,16
58870601,2016-03-24T00:00:00Z,and,F,FRA,46
95322946,2017-10-18T00:00:00Z,and,F,BRA,32
66431806,2018-03-06T00:00:00Z,iOS,M,USA,16
93398844,2018-03-05T00:00:00Z,and,F,USA,17
80819777,2017-07-02T00:00:00Z,and,M,BRA,33
41662516,2017-07-13T00:00:00Z,and,F,DEU,16
65707304,2016-10-19T00:00:00Z,and,M,USA,33
73311608,2018-01-31T00:00:00Z,iOS,M,USA,55
71086516,2018-01-26T00:00:00Z,and,F,USA,34
63890124,2017-01-24T00:00:00Z,and,F,DEU,15
43252575,2016-07-05T00:00:00Z,iOS,M,BRA,16
90967369,2017-06-12T00:00:00Z,and,M,USA,20
18350032,2016-11-21T00:00:00Z,iOS,M,BRA,22
69094925,2017-07-15T00:00:00Z,iOS,M,CAN,24
33102286,2018-03-11T00:00:00Z,and,F,USA,23
96570084,2017-09-24T00:00:00Z,iOS,M,USA,42
31544080,2018-02-26T00:00:00Z,and,F,DEU,41
18945387,2017-09-24T00:00:00Z,and,F,USA,19
13570598,2018-03-05T00:00:00Z,and,F,CAN,16
81309104,2015-05-15T00:00:00Z,iOS,F,USA,26
55863976,2018-01-02T00:00:00Z,iOS,F,BRA,16
98142314,2015-10-14T00:00:00Z,and,F,FRA,16
92560152,2018-01-02T00:00:00Z,and,F,USA,15
32995814,2018-01-10T00:00:00Z,and,M,USA,15
91095835,2016-08-31T00:00:00Z,and,F,USA,39
67671531,2018-03-07T00:00:00Z,and,F,BRA,44
12428916,2018-02-14T00:00:00Z,and,M,DEU,17
64647182,2017-03-14T00:00:00Z,and,F,TUR,18
21907151,2017-12-23T00:00:00Z,iOS,F,BRA,17
93753504,2016-10-09T00:00:00Z,and,F,BRA,15
37709356,2015-03-27T00:00:00Z,iOS,F,USA,27
66103310,2015-05-30T00:00:00Z,iOS,F,BRA,25
53254137,2015-12-22T00:00:00Z,and,F,FRA,25
25231723,2017-05-06T00:00:00Z,and,M,TUR,31
72870902,2017-03-09T00:00:00Z,iOS,F,USA,17
75818161,2017-08-27T00:00:00Z,iOS,F,USA,16
64619085,2016-09-30T00:00:00Z,iOS,M,FRA,28
62896419,2017-02-27T00:00:00Z,iOS,M,BRA,32
97438883,2017-05-19T00:00:00Z,and,M,DEU,17
77365095,2017-11-19T00:00:00Z,iOS,F,USA,15
92523402,2018-03-17T00:00:00Z,and,F,USA,19
50756770,2017-12-06T00:00:00Z,iOS,M,USA,19
49054854,2017-02-26T00:00:00Z,iOS,M,USA,63
59057312,2017-07-11T00:00:00Z,iOS,M,FRA,18
80608264,2017-04-10T00:00:00Z,and,F,BRA,24
97703745,2016-03-08T00:00:00Z,and,F,BRA,22
94863986,2018-03-12T00:00:00Z,iOS,M,USA,23
11585373,2018-02-26T00:00:00Z,iOS,M,CAN,44
62100130,2017-08-23T00:00:00Z,iOS,M,DEU,40
22129601,2018-02-09T00:00:00Z,and,M,USA,15
20917545,2016-06-20T00:00:00Z,iOS,M,BRA,15
15699200,2018-02-25T00:00:00Z,and,M,USA,37
16670006,2015-10-29T00:00:00Z,iOS,F,TUR,17
35149254,2018-02-11T00:00:00Z,and,F,CAN,23
14161267,2018-02-17T00:00:00Z,and,F,BRA,17
45022645,2016-11-04T00:00:00Z,and,M,DEU,18
53536734,2016-06-21T00:00:00Z,and,F,BRA,19
38958445,2017-09-30T00:00:00Z,and,F,CAN,29
76925965,2018-03-04T00:00:00Z,and,M,BRA,44
17629556,2016-11-30T00:00:00Z,iOS,M,FRA,18
23830962,2017-03-10T00:00:00Z,iOS,F,CAN,18
49209456,2017-08-13T00:00:00Z,iOS,M,BRA,18
97280353,2017-04-04T00:00:00Z,and,F,USA,15
58056536,2017-03-28T00:00:00Z,and,F,USA,25
47592236,2016-03-10T00:00:00Z,and,F,BRA,31
26310500,2015-04-12T00:00:00Z,and,F,BRA,26
23706966,2017-02-21T00:00:00Z,and,F,USA,27
75360360,2017-10-29T00:00:00Z,and,F,BRA,29
83292111,2017-04-02T00:00:00Z,and,F,USA,17
94247684,2017-10-17T00:00:00Z,and,F,USA,15
23499173,2016-03-02T00:00:00Z,iOS,F,DEU,19
80362889,2018-03-11T00:00:00Z,iOS,F,USA,28
75945830,2017-04-10T00:00:00Z,and,M,USA,21
75870514,2016-02-01T00:00:00Z,and,M,FRA,26
59235663,2017-12-16T00:00:00Z,and,F,BRA,23
65579089,2017-08-08T00:00:00Z,and,M,TUR,15
96467894,2016-05-21T00:00:00Z,and,M,USA,23
98942482,2017-06-26T00:00:00Z,iOS,M,USA,24
20474830,2017-10-18T00:00:00Z,and,M,USA,18
84729364,2017-06-21T00:00:00Z,iOS,F,BRA,31
17264067,2017-06-27T00:00:00Z,and,M,USA,24
82031550,2017-04-19T00:00:00Z,iOS,F,USA,20
16927983,2017-04-05T00:00:00Z,and,M,TUR,18
78332445,2017-09-10T00:00:00Z,and,F,BRA,16
21344048,2017-09-14T00:00:00Z,iOS,F,USA,20
16256505,2017-04-25T00:00:00Z,iOS,F,USA,16
98376029,2017-07-18T00:00:00Z,iOS,M,USA,23
33179676,2016-01-19T00:00:00Z,iOS,F,DEU,20
64796589,2017-04-29T00:00:00Z,and,F,FRA,17
16714267,2017-11-03T00:00:00Z,iOS,F,USA,18
30527314,2018-01-28T00:00:00Z,and,F,BRA,16
64856928,2017-05-23T00:00:00Z,and,F,BRA,73
24480953,2017-02-27T00:00:00Z,iOS,F,TUR,16
11476172,2015-11-10T00:00:00Z,and,F,TUR,21
77446612,2016-07-26T00:00:00Z,and,F,BRA,15
20005312,2017-12-24T00:00:00Z,iOS,F,USA,18
76164322,2018-01-07T00:00:00Z,iOS,F,DEU,16
38657344,2018-01-31T00:00:00Z,iOS,M,BRA,18
80517040,2017-01-02T00:00:00Z,and,M,USA,28
34822981,2017-01-23T00:00:00Z,iOS,F,USA,16
12162068,2017-08-17T00:00:00Z,and,F,USA,24
78747921,2018-02-27T00:00:00Z,and,F,USA,16
16924905,2015-11-20T00:00:00Z,iOS,F,DEU,31
39298634,2017-01-26T00:00:00Z,iOS,M,CAN,18
54766847,2017-08-29T00:00:00Z,iOS,F,BRA,15
11650836,2017-05-30T00:00:00Z,and,M,USA,20
15955882,2018-02-11T00:00:00Z,and,F,TUR,18
38805006,2017-12-31T00:00:00Z,and,M,BRA,19
80964607,2016-11-27T00:00:00Z,and,F,USA,22
53725273,2017-12-28T00:00:00Z,and,M,USA,16
62331433,2017-08-11T00:00:00Z,and,M,BRA,26
50810376,2016-07-19T00:00:00Z,and,M,USA,32
85433170,2017-09-30T00:00:00Z,and,F,USA,19
80890568,2018-02-18T00:00:00Z,and,M,FRA,16
40839296,2016-03-27T00:00:00Z,and,M,BRA,16
49798280,2017-09-07T00:00:00Z,and,M,BRA,17
75539773,2017-09-04T00:00:00Z,and,F,DEU,23
22146200,2018-02-23T00:00:00Z,and,M,USA,38
77397570,2016-11-11T00:00:00Z,and,F,DEU,56
98982072,2017-11-18T00:00:00Z,iOS,F,BRA,29
91228310,2015-06-16T00:00:00Z,and,F,BRA,25
12198606,2017-08-18T00:00:00Z,and,M,USA,25
52816142,2017-10-12T00:00:00Z,iOS,M,BRA,20
38602752,2018-01-11T00:00:00Z,and,M,USA,15
38499400,2017-03-12T00:00:00Z,iOS,M,CAN,68
19887833,2017-11-01T00:00:00Z,and,M,USA,16
30912680,2016-06-15T00:00:00Z,and,M,USA,27
41025512,2017-08-24T00:00:00Z,and,M,USA,29
73545611,2016-11-05T00:00:00Z,and,F,USA,18
40677015,2018-03-17T00:00:00Z,and,F,TUR,23
11976959,2016-08-03T00:00:00Z,and,M,BRA,35
37500201,2017-10-19T00:00:00Z,and,F,USA,35
69974727,2017-12-04T00:00:00Z,and,M,DEU,19
85746910,2018-02-17T00:00:00Z,and,F,BRA,62
47973397,2016-09-28T00:00:00Z,and,F,BRA,23
46687593,2017-02-17T00:00:00Z,iOS,F,USA,35
66535228,2016-07-31T00:00:00Z,and,M,BRA,26
87580259,2017-11-05T00:00:00Z,and,M,BRA,32
68349820,2018-01-25T00:00:00Z,iOS,F,USA,16
97573673,2017-09-26T00:00:00Z,iOS,F,DEU,37
61725025,2017-04-19T00:00:00Z,and,M,BRA,15
93872061,2018-03-18T00:00:00Z,and,M,USA,19
76626323,2018-02-03T00:00:00Z,and,M,CAN,20
39897853,2018-01-31T00:00:00Z,iOS,F,DEU,23
94818856,2017-09-24T00:00:00Z,iOS,M,USA,23
75264154,2017-09-04T00:00:00Z,iOS,M,TUR,28
74610340,2018-01-12T00:00:00Z,iOS,M,USA,44
53718883,2018-01-22T00:00:00Z,and,M,USA,44
83052702,2015-12-16T00:00:00Z,and,M,USA,20
55753702,2017-10-28T00:00:00Z,and,F,BRA,23
75576756,2017-04-08T00:00:00Z,and,F,USA,19
24525511,2017-04-14T00:00:00Z,iOS,F,BRA,25
79530173,2017-05-17T00:00:00Z,and,M,USA,47
52852928,2017-02-09T00:00:00Z,iOS,F,USA,28
48314291,2017-06-16T00:00:00Z,and,F,USA,31
56342557,2018-02-21T00:00:00Z,and,F,USA,16
11699913,2017-04-09T00:00:00Z,iOS,F,USA,20
61041258,2017-11-10T00:00:00Z,iOS,F,BRA,29
80500054,2017-12-05T00:00:00Z,and,M,USA,19
20707890,2017-10-17T00:00:00Z,and,F,DEU,39
84861678,2017-01-05T00:00:00Z,and,F,USA,40
82044293,2018-01-28T00:00:00Z,and,F,USA,17
65588515,2017-03-21T00:00:00Z,iOS,M,USA,26
41873815,2017-03-12T00:00:00Z,iOS,M,BRA,15
21052776,2018-01-24T00:00:00Z,iOS,M,USA,43
96104333,2016-01-12T00:00:00Z,and,M,CAN,22
79269983,2018-02-12T00:00:00Z,and,F,TUR,26
93982451,2017-12-19T00:00:00Z,and,F,FRA,15
83705625,2017-11-30T00:00:00Z,and,F,USA,42
90029616,2017-12-21T00:00:00Z,iOS,F,TUR,19
83797593,2017-07-11T00:00:00Z,and,F,BRA,32
30003811,2016-05-19T00:00:00Z,and,F,BRA,20
88712648,2016-09-16T00:00:00Z,iOS,F,BRA,23
54472739,2017-11-30T00:00:00Z,and,F,CAN,23
27807004,2017-08-21T00:00:00Z,iOS,M,USA,18
69342866,2017-04-16T00:00:00Z,iOS,M,USA,40
14084568,2016-07-31T00:00:00Z,and,F,DEU,17
65139001,2018-01-12T00:00:00Z,iOS,F,BRA,21
29914399,2015-04-29T00:00:00Z,iOS,M,DEU,22
69631920,2017-11-01T00:00:00Z,iOS,F,TUR,16
24411754,2017-07-07T00:00:00Z,iOS,M,BRA,16
90103836,2016-07-09T00:00:00Z,and,F,USA,31
71225320,2018-02-01T00:00:00Z,iOS,M,USA,20
80477977,2017-10-10T00:00:00Z,iOS,M,CAN,30
13187272,2015-07-30T00:00:00Z,and,M,USA,37
23258926,2016-06-13T00:00:00Z,and,F,USA,21
32146652,2017-12-05T00:00:00Z,iOS,M,BRA,21
36362832,2018-02-27T00:00:00Z,iOS,M,USA,18
17756056,2017-03-15T00:00:00Z,iOS,M,FRA,25
22888664,2016-05-31T00:00:00Z,iOS,M,USA,32
56625013,2018-03-13T00:00:00Z,iOS,F,USA,28
72698617,2017-10-13T00:00:00Z,iOS,F,BRA,20
42508443,2016-11-14T00:00:00Z,and,F,USA,17
45202441,2017-07-02T00:00:00Z,and,F,USA,24
83977606,2018-01-21T00:00:00Z,iOS,M,USA,52
49294881,2017-04-23T00:00:00Z,iOS,F,BRA,35
28794739,2016-11-21T00:00:00Z,iOS,F,USA,31
51371669,2018-03-08T00:00:00Z,iOS,M,BRA,21
59812956,2016-10-05T00:00:00Z,and,M,BRA,28
16708050,2017-11-22T00:00:00Z,and,F,DEU,21
15313603,2017-11-12T00:00:00Z,and,M,FRA,33
45500280,2016-07-28T00:00:00Z,iOS,F,USA,20
70581417,2017-09-27T00:00:00Z,iOS,M,USA,18
36548419,2016-01-14T00:00:00Z,iOS,F,USA,38
32661116,2018-02-20T00:00:00Z,and,M,BRA,24
11490216,2017-06-21T00:00:00Z,and,F,BRA,24
58254173,2017-08-23T00:00:00Z,iOS,M,TUR,20
57963087,2017-12-05T00:00:00Z,and,M,FRA,35
64017994,2017-02-22T00:00:00Z,iOS,M,DEU,15
76826271,2017-05-03T00:00:00Z,iOS,M,BRA,32
89009451,2018-03-02T00:00:00Z,iOS,F,FRA,19
33963926,2015-12-13T00:00:00Z,and,M,USA,27
31433433,2016-05-27T00:00:00Z,and,F,FRA,15
98836556,2017-09-13T00:00:00Z,iOS,M,BRA,21
45629071,2016-12-10T00:00:00Z,iOS,F,USA,22
53185599,2017-04-27T00:00:00Z,and,F,USA,15
48900836,2017-08-10T00:00:00Z,and,F,FRA,22
96211102,2018-02-24T00:00:00Z,and,M,DEU,19
47985333,2017-11-13T00:00:00Z,and,F,BRA,28
11549753,2018-02-26T00:00:00Z,iOS,F,BRA,19
31127062,2017-08-12T00:00:00Z,iOS,M,DEU,25
56516588,2018-01-27T00:00:00Z,iOS,F,BRA,36
58626760,2017-05-12T00:00:00Z,and,M,USA,16
59994233,2017-11-12T00:00:00Z,iOS,F,DEU,33
32074290,2018-02-05T00:00:00Z,iOS,F,USA,20
24791960,2018-01-06T00:00:00Z,iOS,M,CAN,16
84199805,2016-04-06T00:00:00Z,and,M,USA,39
73999973,2015-07-16T00:00:00Z,and,F,USA,19
19805099,2018-01-27T00:00:00Z,iOS,F,USA,29
50118697,2018-03-14T00:00:00Z,iOS,M,USA,16
39124737,2018-02-21T00:00:00Z,iOS,M,USA,18
82850173,2017-07-16T00:00:00Z,and,F,BRA,27
80355855,2017-12-03T00:00:00Z,iOS,M,USA,23
12479093,2015-11-17T00:00:00Z,and,M,USA,16
38682749,2017-02-09T00:00:00Z,and,M,FRA,26
87665806,2016-06-25T00:00:00Z,and,F,USA,19
42291037,2016-12-31T00:00:00Z,and,M,BRA,18
25613748,2018-01-09T00:00:00Z,and,M,USA,21
58536062,2018-03-13T00:00:00Z,and,F,DEU,29
92115496,2017-09-15T00:00:00Z,and,F,USA,20
74913359,2016-06-18T00:00:00Z,iOS,M,USA,26
66996989,2016-09-17T00:00:00Z,and,M,USA,29
52554125,2017-12-23T00:00:00Z,iOS,F,BRA,25
72196860,2016-11-21T00:00:00Z,iOS,F,BRA,20
14239850,2017-11-11T00:00:00Z,and,F,BRA,21
46946945,2016-04-04T00:00:00Z,and,M,BRA,21
73180444,2017-12-21T00:00:00Z,iOS,F,TUR,20
34572374,2017-06-18T00:00:00Z,iOS,M,DEU,28
84645753,2018-01-07T00:00:00Z,and,F,BRA,24
53945899,2017-10-07T00:00:00Z,iOS,M,BRA,20
69395042,2017-12-06T00:00:00Z,iOS,M,TUR,27
36876138,2017-01-06T00:00:00Z,and,M,USA,17
97875501,2017-06-12T00:00:00Z,iOS,M,USA,15
27651030,2017-12-11T00:00:00Z,and,F,USA,17
13667915,2016-01-28T00:00:00Z,and,F,TUR,15
91899702,2017-11-19T00:00:00Z,and,F,USA,23
31703966,2017-09-10T00:00:00Z,and,M,TUR,17
50146694,2015-04-04T00:00:00Z,iOS,F,USA,30
86080479,2018-03-18T00:00:00Z,and,F,BRA,18
77470737,2017-07-02T00:00:00Z,and,M,BRA,37
49898268,2018-03-11T00:00:00Z,iOS,F,TUR,47
77926520,2016-01-01T00:00:00Z,iOS,M,BRA,25
12613544,2016-08-10T00:00:00Z,iOS,M,BRA,27
49705431,2017-09-22T00:00:00Z,iOS,M,BRA,18
26933553,2018-01-26T00:00:00Z,and,M,CAN,40
11429150,2017-08-14T00:00:00Z,and,M,USA,21
50852622,2017-06-24T00:00:00Z,iOS,F,USA,16
91946139,2017-02-20T00:00:00Z,iOS,M,USA,25
88023699,2017-05-08T00:00:00Z,iOS,M,BRA,18
64323762,2016-12-17T00:00:00Z,and,M,USA,27
93566417,2017-10-04T00:00:00Z,and,F,TUR,39
61104799,2017-03-30T00:00:00Z,and,F,FRA,19
44856114,2016-01-11T00:00:00Z,and,F,TUR,36
50823816,2017-12-02T00:00:00Z,and,M,BRA,26
30627434,2018-03-01T00:00:00Z,and,F,CAN,20
90543915,2016-12-12T00:00:00Z,and,F,BRA,17
35252612,2017-09-07T00:00:00Z,and,M,BRA,22
26741370,2015-11-15T00:00:00Z,iOS,F,TUR,22
68990129,2018-03-14T00:00:00Z,and,F,BRA,16
77186347,2017-12-18T00:00:00Z,and,F,FRA,21
81415956,2017-04-24T00:00:00Z,and,F,USA,16
67512052,2016-06-26T00:00:00Z,and,M,TUR,27
56831097,2017-10-09T00:00:00Z,and,M,BRA,22
71367091,2016-09-07T00:00:00Z,and,F,BRA,20
29536399,2016-11-17T00:00:00Z,iOS,M,USA,17
46165875,2018-03-03T00:00:00Z,and,M,BRA,19
62644214,2017-05-14T00:00:00Z,and,F,BRA,31
45271011,2017-09-23T00:00:00Z,iOS,F,DEU,15
63743342,2017-03-07T00:00:00Z,iOS,M,BRA,33
19737466,2018-01-18T00:00:00Z,and,F,TUR,30
33706298,2017-05-02T00:00:00Z,and,M,BRA,23
95636865,2017-10-01T00:00:00Z,and,M,FRA,35
99165952,2017-03-28T00:00:00Z,iOS,M,USA,17
31659901,2017-09-09T00:00:00Z,and,F,CAN,20
37448180,2018-02-03T00:00:00Z,and,M,USA,18
24396266,2017-01-03T00:00:00Z,iOS,F,BRA,20
53120802,2018-03-04T00:00:00Z,and,F,USA,37
69359991,2016-07-05T00:00:00Z,and,F,DEU,28
98670930,2017-10-27T00:00:00Z,and,F,BRA,32
