date,uid,price
2017-05-27,70705403,899
2016-05-14,16469559,599
2016-09-14,16469559,299
2016-10-20,16469559,499
2017-10-31,16469559,199
2018-01-13,16469559,499
2017-01-06,67624345,299
2017-01-19,67624345,599
2017-11-22,67624345,499
2018-04-04,67624345,599
2016-07-04,21344871,899
2016-07-17,21344871,599
2016-09-15,21344871,499
2016-09-21,21344871,599
2016-10-05,21344871,299
2016-11-24,21344871,499
2017-01-27,21344871,499
2017-02-09,21344871,599
2017-03-18,21344871,299
2017-06-01,21344871,299
2017-06-04,21344871,499
2017-11-16,21344871,199
2017-12-28,21344871,199
2018-01-22,21344871,299
2018-03-07,21344871,499
2016-07-21,24177848,99
2017-03-24,24177848,199
2017-08-24,24177848,499
2018-03-14,24177848,299
2017-07-06,79426801,299
2018-01-07,79426801,299
2018-01-22,47371359,499
2017-07-15,87702478,299
2017-09-11,87702478,599
2018-04-09,87702478,299
2016-12-13,81572103,499
2017-03-19,81572103,299
2017-08-20,81572103,299
2017-10-10,81572103,299
2017-11-24,81572103,599
2017-12-03,81572103,499
2018-01-17,81572103,499
2018-03-18,81572103,299
2018-01-16,42218228,599
2018-02-04,42218228,299
2018-02-09,42218228,499
2017-11-08,74438416,599
2018-02-24,74438416,299
2017-03-20,93689129,499
2017-03-26,93689129,599
2017-04-27,93689129,99
2017-07-19,93689129,899
2017-10-16,93689129,299
2017-10-29,93689129,499
2017-10-30,93689129,199
2017-11-09,93689129,199
2017-11-24,93689129,199
2018-03-25,93689129,599
2018-02-03,71243140,199
2018-04-20,71243140,199
2015-12-22,94735449,499
2016-03-16,94735449,299
2016-05-09,94735449,299
2016-06-13,94735449,599
2016-07-12,94735449,499
2016-09-03,94735449,599
2016-09-23,94735449,199
2016-09-25,94735449,299
2016-11-18,94735449,499
2017-03-09,94735449,199
2017-05-27,94735449,599
2017-07-20,94735449,199
2017-08-06,94735449,299
2017-08-11,94735449,199
2017-08-29,94735449,299
2017-11-01,94735449,199
2018-01-12,94735449,299
2018-02-14,94735449,499
2018-04-09,94735449,99
2017-08-16,82774411,499
2017-10-20,82774411,599
2018-01-18,82774411,499
2016-05-22,65278854,299
2016-08-01,65278854,499
2016-09-21,65278854,299
2017-07-04,65278854,599
2017-10-05,65278854,99
2017-06-28,38796926,899
2017-10-05,38796926,599
2018-01-23,38796926,499
2018-04-10,38796926,499
2018-04-21,38796926,199
2018-04-01,76409797,199
2018-04-04,76409797,599
2017-11-04,25053651,599
2017-12-18,25053651,499
2017-12-24,25053651,599
2016-10-25,79669737,199
2017-06-18,79669737,499
2018-01-18,79669737,299
2018-02-25,73593341,299
2018-03-31,73593341,299
2017-03-05,43385790,299
2016-09-24,82361641,499
2017-03-19,82361641,199
2017-12-14,82361641,499
2018-01-30,82361641,499
2018-03-11,82361641,199
2016-11-10,31058655,299
2016-11-19,31058655,499
2017-02-05,31058655,599
2017-05-31,31058655,499
2017-12-08,31058655,299
2018-01-15,31058655,199
2018-01-20,31058655,299
2018-03-13,31058655,299
2016-12-24,87175974,499
2018-01-01,87175974,599
2018-01-09,87175974,499
2018-02-12,87175974,499
2017-07-19,12758814,299
2018-02-02,12758814,899
2018-04-03,92306160,299
2017-01-12,83996737,199
2017-05-26,83996737,499
2017-05-30,83996737,599
2017-10-21,83996737,599
2017-10-30,83996737,299
2015-05-19,26610027,199
2015-05-21,26610027,499
2015-07-09,26610027,99
2015-08-03,26610027,599
2015-09-09,26610027,299
2015-12-11,26610027,499
2016-12-05,26610027,599
2017-02-15,26610027,599
2017-03-02,26610027,899
2017-08-20,26610027,199
2017-11-05,26610027,299
2017-08-21,71247450,299
2017-09-13,71247450,199
2017-10-21,71247450,599
2018-01-09,71247450,499
2018-04-10,71247450,199
2017-06-30,66350210,299
2017-10-06,66350210,499
2017-10-29,90554179,299
2018-03-19,90554179,199
2016-05-20,94258326,499
2016-07-07,94258326,599
2016-07-28,94258326,599
2016-09-12,94258326,299
2016-10-27,94258326,299
2016-12-14,94258326,299
2016-12-20,94258326,299
2017-09-18,94258326,499
2017-11-24,94258326,599
2017-08-21,27136876,199
2018-02-10,11668937,499
2016-03-19,43599065,299
2016-10-28,43599065,499
2016-11-14,43599065,899
2017-01-17,43599065,499
2017-02-08,43599065,599
2017-05-08,43599065,499
2017-09-10,43599065,499
2017-10-17,43599065,499
2017-10-25,43599065,499
2018-01-24,43599065,499
2018-02-01,43599065,499
2018-01-27,12156579,199
2018-01-19,84543410,499
2016-09-12,98244360,499
2017-01-13,98244360,199
2017-05-31,98244360,299
2017-03-19,81795858,199
2017-05-31,81795858,199
2017-07-14,81795858,299
2017-11-03,27377770,599
2016-09-29,86766981,499
2017-01-15,86766981,299
2017-09-22,86766981,199
2017-09-27,86766981,199
2017-10-29,86766981,299
2018-02-13,86766981,299
2018-04-05,86766981,299
2016-03-28,23568593,299
2016-05-31,23568593,199
2016-06-04,23568593,299
2016-06-28,23568593,199
2016-07-26,23568593,299
2017-01-15,23568593,299
2017-02-21,23568593,499
2017-04-14,23568593,299
2017-04-28,23568593,199
2017-06-25,23568593,499
2017-09-20,23568593,299
2017-09-21,23568593,299
2018-02-01,23568593,299
2018-04-20,23478245,499
2016-09-12,15334847,299
2016-10-28,15334847,499
2016-11-23,15334847,199
2017-02-20,15334847,299
2017-03-28,15334847,199
2017-04-19,15334847,499
2018-03-09,15334847,199
2018-02-24,90488574,499
2018-03-22,90488574,499
2018-03-23,90488574,599
2017-07-11,88838514,599
2017-07-31,88838514,199
2017-10-31,88838514,599
2018-03-23,88838514,299
2018-04-20,88838514,299
2017-04-21,45753491,599
2017-05-01,45753491,199
2017-07-29,45753491,299
2018-02-26,45753491,499
2016-09-30,48105957,599
2016-11-08,48105957,299
2017-09-04,45366277,499
2017-10-17,45366277,499
2017-11-12,45366277,599
2015-09-29,65376856,299
2018-02-08,65376856,499
2018-02-18,65376856,199
2017-04-28,53663155,899
2017-10-08,23963842,599
2017-12-12,23963842,199
2018-02-26,23963842,599
2017-09-25,11158549,499
2017-12-02,11158549,599
2018-02-11,11158549,599
2018-03-13,11158549,299
2018-03-16,11158549,299
2016-06-25,50849731,899
2016-08-17,50849731,199
2017-03-27,50849731,499
2017-12-24,50849731,199
2018-02-28,72929980,499
2015-06-22,12871516,199
2015-06-25,12871516,199
2015-07-05,12871516,499
2015-12-14,12871516,299
2016-02-11,12871516,499
2016-08-31,12871516,99
2016-10-29,12871516,499
2017-03-25,12871516,199
2017-08-25,12871516,299
2017-09-22,12871516,199
2018-01-29,12871516,199
2016-10-20,29302161,199
2016-11-21,29302161,199
2017-04-21,29302161,199
2017-05-20,29302161,499
2017-07-16,29302161,299
2017-09-17,21847131,899
2017-10-17,21847131,199
2017-11-06,21847131,599
2018-04-18,21847131,499
2017-07-29,68327455,199
2017-11-07,68327455,299
2016-08-16,89247125,499
2016-11-01,89247125,599
2016-12-08,89247125,599
2017-01-26,89247125,299
2017-03-28,89247125,499
2017-12-18,89247125,899
2018-01-07,64952394,499
2016-10-18,21528066,499
2017-02-25,21528066,299
2017-03-31,21528066,199
2017-06-23,21528066,499
2017-12-07,21528066,499
2017-12-09,21528066,299
2018-03-25,21528066,499
2017-02-27,16000117,499
2017-03-22,16000117,899
2017-03-30,16000117,299
2018-01-09,16000117,599
2018-02-22,16000117,499
2018-02-25,16000117,599
2016-01-23,37389088,199
2016-08-25,37389088,299
2017-08-15,37389088,199
2017-10-16,37389088,299
2018-04-01,37389088,499
2017-10-06,84747236,299
2017-11-05,84747236,499
2016-06-26,27220641,599
2016-12-31,27220641,199
2017-04-07,27220641,299
2017-08-20,27220641,299
2017-10-03,27220641,299
2017-12-26,46137580,499
2018-01-01,46137580,499
2018-01-31,46137580,299
2018-02-03,46137580,599
2017-03-02,70423206,299
2017-04-06,70423206,199
2017-07-29,70423206,199
2017-09-07,70423206,599
2018-03-31,70423206,599
2018-04-10,70423206,299
2017-04-09,27235656,99
2017-09-09,27235656,499
2017-12-09,27235656,199
2017-04-26,95492313,899
2017-07-05,95492313,599
2018-03-30,95492313,499
2016-12-04,81762490,299
2016-12-31,81762490,599
2017-02-07,81762490,499
2017-07-20,81762490,599
2017-08-16,81762490,299
2017-08-19,81762490,299
2017-12-07,81762490,199
2016-06-06,41068492,199
2017-05-05,41068492,99
2017-09-17,41068492,599
2018-03-23,48059547,199
2017-07-13,68957649,199
2018-01-28,68957649,499
2018-03-07,68957649,199
2017-04-08,45644078,299
2017-11-10,45644078,299
2017-02-16,50034185,599
2017-02-24,50034185,599
2018-02-15,50034185,499
2018-03-25,50034185,199
2017-10-05,47441166,599
2017-12-20,47441166,299
2018-02-21,47441166,199
2017-09-14,33711110,299
2018-02-05,33711110,599
2017-01-21,29555169,599
2017-05-28,29555169,599
2017-06-09,29555169,499
2017-07-22,29555169,99
2017-12-18,29555169,199
2017-05-01,89243936,299
2017-08-30,89243936,299
2017-10-08,89243936,599
2017-12-12,89243936,299
2018-02-01,89243936,499
2018-01-04,91408562,499
2018-03-06,91408562,599
2015-11-04,90729577,199
2015-12-28,90729577,499
2016-12-11,90729577,99
2017-02-20,37462461,199
2017-09-11,37462461,199
2017-11-17,37462461,199
2018-02-18,37462461,299
2018-03-28,37462461,499
2015-09-18,58713915,199
2016-03-03,58713915,599
2016-12-17,58713915,299
2017-01-31,58713915,499
2017-03-09,58713915,199
2017-06-13,58713915,199
2017-07-12,58713915,199
2017-12-04,58713915,299
2016-12-08,15572932,499
2017-05-04,15572932,299
2017-07-10,15572932,299
2017-10-06,15572932,299
2017-11-12,15572932,299
2017-11-29,15572932,99
2016-10-25,71795721,299
2016-10-31,71795721,299
2017-05-04,71795721,599
2017-05-22,71795721,299
2017-05-30,71795721,199
2017-10-02,71795721,199
2017-12-10,71795721,199
2017-01-18,75755408,599
2017-04-13,75755408,299
2017-10-17,75755408,599
2018-01-28,63044061,499
2018-02-01,63044061,599
2018-02-13,63044061,499
2018-03-10,63044061,299
2017-11-03,94308873,599
2018-03-17,79449855,899
2017-07-19,17206438,499
2017-11-07,17206438,599
2018-04-16,17206438,599
2016-03-25,43538075,599
2016-06-30,43538075,599
2016-08-09,43538075,599
2017-03-29,43538075,499
2017-03-30,43538075,499
2017-03-31,43538075,599
2017-04-28,43538075,499
2017-10-21,43538075,99
2016-03-23,69128035,599
2017-04-17,27596115,199
2017-07-20,27596115,499
2017-10-03,27596115,599
2017-10-05,27596115,299
2017-11-20,27596115,299
2017-12-02,27596115,499
2017-12-24,27596115,599
2018-03-01,27596115,199
2017-12-17,29213780,299
2018-01-01,29213780,199
2018-04-10,29213780,599
2016-06-21,85453073,499
2016-10-04,85453073,599
2016-11-15,85453073,199
2017-09-05,85453073,599
2017-07-28,95056804,299
2017-10-05,95056804,299
2017-12-01,95056804,299
2018-02-07,95056804,899
2018-03-27,25192250,199
2016-07-21,31685286,899
2016-08-26,31685286,599
2016-09-20,31685286,899
2016-11-15,31685286,499
2017-07-13,31685286,199
2017-10-04,31685286,299
2018-02-14,78066073,199
2018-02-28,78066073,499
2016-08-25,69969328,199
2016-09-18,69969328,599
2016-10-30,69969328,199
2017-01-21,69969328,899
2017-01-22,69969328,199
2017-02-09,69969328,299
2017-04-12,69969328,199
2017-04-28,69969328,599
2018-01-15,69969328,99
2017-07-08,89488885,599
2017-08-22,89488885,299
2017-09-17,89488885,299
2018-01-28,89488885,199
2015-08-20,49315556,299
2015-08-30,49315556,499
2016-04-27,49315556,599
2016-09-08,49315556,299
2016-12-15,49315556,499
2017-05-03,49315556,299
2017-06-09,49315556,299
2017-08-31,49315556,499
2017-09-30,49315556,199
2017-10-03,49315556,599
2018-03-21,30244284,599
2017-04-08,14254769,599
2018-02-17,14254769,599
2016-11-26,83375619,199
2017-01-11,83375619,299
2017-01-30,83375619,299
2017-01-31,83375619,299
2017-12-26,83375619,299
2018-03-02,83375619,499
2018-03-07,83375619,599
2018-03-21,83375619,99
2017-07-19,40651827,299
2018-03-08,40651827,899
2016-04-29,48396746,499
2016-12-27,48396746,199
2017-01-26,48396746,299
2017-02-17,48396746,299
2017-04-03,48396746,199
2017-09-05,48396746,599
2017-04-23,15926405,99
2017-10-22,15926405,299
2017-11-16,15926405,199
2018-02-19,15926405,199
2018-01-16,69430440,599
2017-11-22,33503555,299
2017-12-06,33503555,599
2018-03-18,33503555,299
2018-03-30,33503555,199
2016-12-10,16096685,299
2017-09-01,16096685,299
2017-12-24,16096685,299
2018-02-13,35854931,499
2017-11-23,56325655,899
2017-12-11,56325655,199
2018-02-13,56325655,599
2015-12-27,86270010,599
2016-02-02,86270010,599
2016-03-31,86270010,499
2016-09-22,86270010,499
2016-10-07,86270010,499
2017-04-27,86270010,599
2017-05-24,86270010,199
2017-08-27,86270010,499
2017-10-01,86270010,599
2018-03-22,86270010,499
2018-04-03,86270010,599
2015-04-10,92675588,199
2015-05-17,92675588,299
2015-06-14,92675588,499
2015-09-05,92675588,299
2016-03-26,92675588,299
2016-06-05,92675588,299
2016-08-18,92675588,199
2016-11-01,92675588,199
2017-04-12,92675588,499
2017-04-16,92675588,99
2018-01-31,16590219,199
2018-03-04,16590219,499
2017-10-10,27668398,199
2017-11-28,27668398,499
2018-01-22,27668398,499
2017-02-23,40333955,299
2017-04-09,40333955,499
2017-05-26,40333955,499
2017-06-19,40333955,299
2017-09-15,40333955,199
2018-02-19,40333955,499
2016-04-06,16652561,299
2016-08-22,16652561,599
2016-10-16,16652561,99
2016-11-06,16652561,299
2017-05-18,16652561,599
2017-07-23,16652561,499
2017-11-04,16652561,99
2017-10-02,15548925,499
2017-10-25,15548925,299
2017-12-21,15548925,299
2016-07-21,23496887,199
2016-08-17,23496887,499
2016-11-06,23496887,199
2016-12-20,23496887,499
2016-07-05,14309671,199
2017-08-02,14309671,199
2017-10-23,14309671,599
2017-12-15,14309671,599
2018-03-22,14309671,199
2016-05-28,86843394,99
2016-08-03,86843394,499
2016-08-30,86843394,199
2017-01-03,86843394,199
2017-05-22,86843394,199
2018-03-20,30582736,199
2018-04-10,30582736,599
2017-06-30,27829412,499
2017-07-05,27829412,299
2017-11-02,27829412,599
2018-02-27,27829412,499
2016-08-20,53216284,499
2016-09-22,53216284,199
2016-10-14,53216284,299
2017-02-12,53216284,199
2017-03-09,53216284,99
2017-07-25,53216284,599
2017-10-19,53216284,299
2018-02-11,53216284,199
2018-04-05,53216284,199
2017-09-15,49767998,299
2017-10-25,49767998,499
2017-12-05,49767998,199
2015-09-03,74410112,499
2015-12-20,74410112,199
2016-03-27,74410112,499
2016-10-01,74410112,299
2016-12-24,74410112,199
2017-01-13,74410112,199
2017-01-23,74410112,299
2017-04-12,74410112,299
2018-03-23,74410112,599
2018-01-24,63177957,299
2018-04-06,98628596,599
2016-06-12,57437477,299
2016-09-12,57437477,599
2017-01-24,57437477,499
2017-03-31,57437477,599
2017-05-27,57437477,199
2017-10-12,57437477,299
2017-10-31,57437477,299
2017-12-28,57437477,599
2016-08-31,32935432,499
2016-11-16,32935432,599
2017-04-30,32935432,899
2017-07-20,32935432,499
2017-08-27,32935432,199
2017-10-02,32935432,599
2017-12-25,32935432,299
2018-01-09,32935432,499
2018-01-30,32935432,499
2017-07-21,55935247,499
2017-10-08,55935247,499
2017-10-11,55935247,199
2017-10-12,55935247,599
2017-11-08,55935247,599
2017-11-12,55935247,499
2018-04-11,55935247,299
2018-01-30,84973576,299
2018-02-07,84973576,99
2016-08-17,49660472,499
2016-09-17,49660472,199
2016-11-22,49660472,499
2016-12-01,49660472,299
2017-02-25,49660472,599
2017-04-20,49660472,99
2017-04-24,49660472,199
2017-10-06,49660472,599
2018-01-11,49660472,199
2018-01-24,49660472,299
2018-03-02,49660472,599
2018-04-02,49660472,299
2018-03-01,25506572,599
2018-03-30,25506572,299
2018-02-07,66354034,599
2017-09-29,31104824,299
2017-12-03,31104824,499
2017-12-31,31104824,199
2016-12-04,68866706,499
2017-05-11,68866706,499
2017-06-10,68866706,599
2017-12-31,35040426,299
2018-01-01,35040426,99
2017-02-13,96323052,299
2017-05-03,96323052,199
2017-11-23,96323052,499
2017-10-12,75962817,899
2017-11-01,75962817,499
2017-11-06,75962817,599
2018-02-03,75962817,499
2016-02-17,16407747,499
2016-05-20,16407747,599
2017-06-17,16407747,499
2017-08-15,16407747,599
2018-01-03,16407747,499
2015-11-10,55997413,499
2015-11-22,55997413,599
2015-12-20,55997413,599
2016-01-25,55997413,199
2016-02-22,55997413,199
2016-11-05,55997413,499
2016-11-16,55997413,199
2017-02-08,55997413,299
2017-05-09,55997413,499
2017-05-16,55997413,599
2017-07-02,55997413,599
2017-07-18,55997413,599
2017-08-05,55997413,299
2017-12-11,55997413,599
2018-01-03,55997413,99
2017-03-25,90872495,299
2017-04-09,90872495,499
2017-04-18,90872495,599
2017-08-29,90872495,299
2018-03-14,90872495,499
2017-01-29,63077412,499
2017-03-09,63077412,299
2017-05-05,63077412,599
2017-06-12,63077412,199
2017-09-01,63077412,599
2017-03-21,86087632,499
2017-05-28,86087632,599
2017-07-16,86087632,499
2017-10-20,86087632,199
2018-03-31,86087632,299
2018-03-14,44958484,499
2016-11-24,97834431,499
2016-11-27,97834431,299
2016-12-17,97834431,599
2017-03-18,97834431,199
2017-07-11,97834431,899
2017-09-01,97834431,599
2017-09-09,97834431,199
2017-09-09,34152706,499
2017-10-08,34152706,599
2017-08-17,87668987,99
2016-07-27,95987577,899
2016-10-01,95987577,299
2017-02-07,95987577,499
2017-04-04,95987577,299
2017-04-22,95987577,599
2017-05-19,95987577,199
2017-06-27,95987577,899
2017-07-28,95987577,499
2017-09-27,95987577,899
2017-11-22,95987577,499
2017-11-29,95987577,599
2018-04-20,95987577,299
2017-07-10,70762672,199
2017-10-06,15971820,599
2018-01-08,15971820,199
2018-04-19,75795365,599
2016-05-08,78274473,499
2016-09-24,78274473,599
2017-01-07,78274473,599
2017-02-07,78274473,599
2017-02-10,78274473,199
2017-06-05,78274473,899
2017-09-03,78274473,299
2017-09-18,78274473,499
2017-10-27,78274473,499
2017-11-24,78274473,299
2018-02-22,78274473,299
2016-02-01,88249223,499
2016-07-31,88249223,299
2016-10-14,88249223,299
2016-12-17,88249223,499
2017-11-01,88249223,299
2017-11-13,88249223,599
2018-02-10,88249223,299
2018-04-09,88249223,499
2017-02-01,23506404,499
2017-06-11,23506404,499
2018-01-12,23506404,299
2018-01-13,23506404,499
2018-04-05,23506404,299
2017-05-08,60897219,499
2017-08-16,60897219,299
2018-04-02,60897219,199
2018-04-05,60897219,199
2018-02-16,66230721,199
2017-10-29,67161678,299
2017-07-17,15619946,299
2017-06-09,62817728,499
2017-07-23,62817728,599
2017-10-19,62817728,599
2018-04-11,62945807,499
2016-03-22,94323643,299
2016-04-17,94323643,199
2016-05-20,94323643,599
2016-06-13,94323643,199
2017-05-23,94323643,499
2017-06-27,94323643,199
2017-08-31,94323643,199
2018-03-21,65508756,899
2016-12-29,45771231,199
2017-01-23,45771231,299
2018-04-02,45771231,299
2015-12-17,52964806,199
2016-01-18,52964806,199
2016-11-16,52964806,299
2016-12-30,52964806,299
2017-01-09,52964806,299
2017-02-28,52964806,499
2017-06-01,52964806,299
2017-07-16,52964806,199
2017-11-10,52964806,199
2017-12-27,52964806,299
2018-04-20,52964806,599
2016-05-29,21636862,199
2016-09-04,21636862,99
2016-11-09,21636862,599
2017-12-29,21636862,299
2018-02-08,21636862,599
2018-04-04,21636862,299
2016-12-16,89555217,199
2016-12-21,89555217,299
2017-05-27,89555217,499
2017-06-02,89555217,499
2017-07-18,89555217,499
2017-09-14,89555217,299
2017-09-17,89555217,599
2017-12-03,89555217,199
2018-01-24,19460446,199
2018-03-10,94512311,599
2018-03-20,94512311,599
2017-07-06,21098697,299
2017-08-20,22621406,499
2017-11-05,22621406,499
2017-08-18,85514623,499
2018-03-01,85514623,499
2018-04-18,85514623,199
2016-01-15,60715148,499
2016-01-19,60715148,899
2016-03-06,60715148,299
2016-06-01,60715148,599
2017-05-26,60715148,299
2017-08-18,60715148,599
2017-09-30,60715148,299
2017-10-07,60715148,499
2018-01-24,60715148,499
2016-06-04,12856008,199
2016-10-07,12856008,299
2016-10-16,12856008,499
2017-12-11,12856008,599
2017-12-17,12856008,299
2017-07-20,18210257,599
2017-08-13,18210257,299
2017-09-18,18210257,299
2016-12-19,75770647,299
2017-04-02,75770647,499
2016-04-12,84513686,899
2017-01-16,84513686,599
2017-01-18,84513686,599
2017-01-28,84513686,599
2017-06-11,84513686,499
2017-06-15,84513686,499
2017-12-01,84513686,599
2017-03-15,34596089,299
2017-06-11,34596089,499
2017-06-15,34596089,299
2017-12-20,64687994,299
2017-12-21,64687994,299
2017-03-09,38245704,599
2016-06-11,29276198,299
2016-10-11,29276198,299
2017-05-02,29276198,99
2018-01-17,29276198,599
